Date,TSLA,BND,SPY
2022-01-11,354.79998779296875,73.3656234741211,444.3456726074219
2022-01-12,368.739990234375,73.33930206298828,445.5469665527344
2022-01-13,343.85333251953125,73.4620590209961,439.4079284667969
2022-01-14,349.8699951171875,73.0586929321289,439.5876770019531
2022-01-18,343.5033264160156,72.60264587402344,431.80279541015625
2022-01-19,331.8833312988281,72.77806091308594,427.319091796875
2022-01-20,332.0899963378906,72.85697174072266,422.5895080566406
2022-01-21,314.6333312988281,73.12882232666016,414.29376220703125
2022-01-24,310.0,73.01482391357422,416.0531921386719
2022-01-25,306.1333312988281,72.91839599609375,410.9736022949219
2022-01-26,312.4700012207031,72.51497650146484,409.9425964355469
2022-01-27,276.3666687011719,72.75175476074219,407.918212890625
2022-01-28,282.1166687011719,72.83946228027344,418.04913330078125
2022-01-31,312.239990234375,72.78684997558594,425.57861328125
2022-02-01,310.4166564941406,72.75785064697266,428.4541931152344
2022-02-02,301.88665771484375,72.86324310302734,432.6162109375
2022-02-03,297.0466613769531,72.55581665039062,422.44757080078125
2022-02-04,307.7733459472656,72.10780334472656,424.43402099609375
2022-02-07,302.4466552734375,72.16929626464844,423.0718994140625
2022-02-08,307.3333435058594,71.9321517944336,426.5528869628906
2022-02-09,310.6666564941406,71.98485565185547,432.7959289550781
2022-02-10,301.51666259765625,71.32606506347656,425.0205078125
2022-02-11,286.6666564941406,71.79161071777344,416.6396179199219
2022-02-14,291.9200134277344,71.3875503540039,415.2774658203125
2022-02-15,307.4766540527344,71.23819732666016,421.97467041015625
2022-02-16,307.7966613769531,71.33482360839844,422.44757080078125
2022-02-17,292.1166687011719,71.49295043945312,413.4235534667969
2022-02-18,285.6600036621094,71.61592102050781,410.7466125488281
2022-02-22,273.84332275390625,71.57201385498047,406.33856201171875
2022-02-23,254.67999267578125,71.21187591552734,399.1307373046875
2022-02-24,266.92333984375,71.36998748779297,405.1372375488281
2022-02-25,269.9566650390625,71.43145751953125,414.0762023925781
2022-02-28,290.1433410644531,71.95848846435547,413.0167236328125
